date_work,dot,port,port1,ip,ip1,domain_count,urls_count,click,here,link,suspension,dear,verifyyouraccount,html,w_count,str_count,body_richness,account_count,suspended_count,word_count,@,!,#,%,&,+,-,_,$,*,/,\,contain_account,contain_password,contain_verify,contain_reward,contain_confidentiality,contain_cancel,bank,fw,re,verify,subject_word_count,subject_str_count,subject_richness,upper
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,987,0.19,0,0,116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323,1204,0.27,0,0,142,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,27,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,356,0.16,0,0,50,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,291,0.18,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,400,0.17,0,0,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,7,141,0.05,0,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,34,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344,2389,0.14,0,0,157,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,83,635,0.13,0,0,65,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,19,0.21,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,361,3519,0.1,0,0,167,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1048,11520,0.09,0,0,399,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,25,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,237,0.16,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,0
0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,358,2925,0.12,0,0,246,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,10,0.2,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,118,0.01,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,492,0.16,0,0,67,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1405,0.18,0,0,140,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,85,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,142,1098,0.13,0,0,116,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0.2,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,921,6958,0.13,0,0,501,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,34,0.12,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,280,1536,0.18,0,0,187,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,2017,0.18,0,0,220,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0.25,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,154,1640,0.09,0,0,133,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,38,0.24,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,7,141,0.05,0,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,34,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,736,7896,0.09,0,0,374,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,42,0.17,1
0,4,0,0,0,0,2,3,0,0,0,0,0,0,1,47,4930,0.01,0,0,32,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,42,0.02,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,128,0.01,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,54,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,752,0.18,0,0,108,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,0.2,1
0,6,0,0,0,0,1,2,0,0,0,0,0,0,1,456,3391,0.13,0,0,170,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,49,0.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,780,0.14,0,0,86,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,32,0.16,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1522,0.15,0,0,162,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,112,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480,6587,0.07,0,0,216,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,49,0.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,235,0.14,0,0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,55,1018,0.05,0,0,51,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0.26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,463,0.17,0,0,68,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.22,1
0,6,0,0,0,0,2,2,0,0,0,0,0,0,1,382,3395,0.11,0,0,183,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,1778,0.18,0,0,208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0.25,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,57,438,0.13,0,0,52,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,56,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,756,0.15,1,0,87,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,13,0.23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380,3054,0.12,0,0,163,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,47,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0.15,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,158,931,0.17,0,0,112,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,50,0.18,1
1,2,0,0,0,0,1,2,0,0,0,0,0,0,1,178,1881,0.09,0,0,148,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,175,1386,0.13,0,0,88,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,251,0.17,0,0,37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,80,676,0.12,0,0,72,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,20,0.15,1
0,12,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8830,0.08,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,378,2420,0.16,0,0,248,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,337,2968,0.11,0,0,122,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,9,0,0,0,0,2,7,0,0,0,0,0,0,1,161,2445,0.07,0,0,136,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,42,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,689,0.17,0,0,90,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0.22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427,1539,0.28,0,0,117,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,18,0.22,1
1,32,0,0,0,0,3,26,0,0,0,0,0,0,1,2758,11067,0.25,0,0,272,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,20,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1016,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369,1280,0.29,1,0,141,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,51,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4619,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,68,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,363,3180,0.11,0,0,128,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,2551,0.24,0,0,235,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,1
0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,111,97665,0,0,0,87,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,0.14,1
0,4,0,0,0,0,1,2,0,0,0,0,1,0,0,737,4639,0.16,0,0,382,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,24,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,419,0.17,0,0,60,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1772,6410,0.28,0,0,481,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,151,959,0.16,0,0,104,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,29,0.17,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,75,483,0.16,0,0,66,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,46,0.17,1
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,223,1415,0.16,2,0,163,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,5,0.2,0
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,6,153,0.04,0,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,38,0.16,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,369,2069,0.18,0,0,203,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,246,2569,0.1,0,0,128,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0.22,1
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,91,761,0.12,0,0,87,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0.25,1
0,6,0,0,0,0,2,2,0,0,0,0,1,0,1,372,3111,0.12,0,0,175,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,22,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,303,3002,0.1,0,0,133,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,521,0.18,0,0,80,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.21,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2694,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,23,6830,0,0,0,19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,22,0.05,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,1069,0.18,0,0,119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,93,1211,0.08,0,0,77,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0.23,0
0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,961,4436,0.22,0,0,337,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,19,0.16,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,63,401,0.16,0,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,0.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,280,0.18,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,172,998,0.17,0,0,124,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,57,0.23,1
0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,670,8066,0.08,0,0,317,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,48,0.19,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,255,1466,0.17,0,0,117,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3257,47144,0.07,0,0,590,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,769,0.17,0,0,105,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,389,3152,0.12,0,0,159,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,213,654,0.33,0,0,71,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,46,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,374,3302,0.11,0,0,133,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,490,0.17,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,222,0.18,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,694,0.17,0,0,97,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,5180,0.16,1,0,444,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,9,0.22,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,907,7765,0.12,0,0,407,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10,77,0.13,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,63,475,0.13,0,0,53,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,39,0.18,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,292,1016,0.29,0,0,112,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,37,0.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,685,0.18,0,0,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0.25,1
0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,569,2747,0.21,0,0,269,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,46,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,295,0.17,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0.16,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,337,2968,0.11,0,0,122,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,3578,0.24,0,0,334,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1557,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,102,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,722,5085,0.14,0,0,268,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,14,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1649,0.16,0,0,166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1028,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,27,0.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,1706,0.23,0,0,177,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,47,0.15,1
0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,291,2188,0.13,0,0,130,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,44,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,514,0.16,0,0,71,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,668,5086,0.13,0,0,282,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,14,75,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,3171,0.23,0,0,311,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,1
0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1073,40837,0.03,2,0,406,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,6,29,0.21,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,363,3180,0.11,0,0,128,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,259,1908,0.14,0,0,129,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,340,0.19,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.18,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,172,998,0.17,0,0,124,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,57,0.23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,791,0.17,0,0,113,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,318,2895,0.11,0,0,109,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1026,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,41,0.2,0
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,443,2347,0.19,0,0,256,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,25,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,990,0.13,0,0,99,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0.09,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1158,0.19,0,0,101,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,32,0.16,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,167,1311,0.13,0,0,121,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,58,0.14,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,308,3082,0.1,0,0,129,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1077,0.17,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3276,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,58,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1017,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1053,7496,0.14,0,0,250,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,31,0.19,1
1,9,0,0,0,0,2,7,0,0,0,0,0,0,1,161,2445,0.07,0,0,136,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,42,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324,2301,0.14,0,0,152,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,503,0.16,0,0,62,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264,914,0.29,0,0,103,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,28,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,959,5761,0.17,0,0,312,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,53,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,893,0.17,0,0,107,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,32,343,0.09,0,0,31,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,4,0,0,5,1,3,26,0,0,0,0,0,0,0,400,4486,0.09,0,0,259,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,3002,0.21,1,0,278,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8,59,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,210,2577,0.08,0,0,90,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,771,0.16,0,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.17,1
1,4,0,0,0,0,1,2,0,0,0,0,0,0,1,178,1889,0.09,0,0,150,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,374,3302,0.11,0,0,133,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,676,0.01,0,0,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,251,791,0.32,0,0,99,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,48,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,172,1006,0.17,0,0,124,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,56,0.23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,868,0.16,0,0,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
